Source Type,Source ID,Target Type,Target ID,Label
Drug,DB01422,Cell Line,1331039.0,Targets
Drug,DB01929,Cell Line,909712.0,Targets
Drug,DB00684,Cell Line,1290809.0,Targets
Drug,DB00916,Cell Line,905989.0,Targets
Drug,DB00544,Cell Line,1290905.0,Targets
Drug,DB05282,Cell Line,910702.0,Targets
Drug,DB04024,Cell Line,1331036.0,Targets
Drug,DB00684,Cell Line,1240151.0,Targets
Drug,DB01715,Cell Line,1290905.0,Targets
Drug,DB02895,Cell Line,910779.0,Targets
Drug,DB06739,Cell Line,905959.0,Targets
Drug,DB00327,Cell Line,925343.0,Targets
Drug,DB00376,Cell Line,910779.0,Targets
Drug,DB01610,Cell Line,905960.0,Targets
Drug,DB00450,Cell Line,907069.0,Targets
Drug,DB01178,Cell Line,909256.0,Targets
Drug,DB01169,Cell Line,1327769.0,Targets
Drug,DB00450,Cell Line,1659929.0,Targets
Drug,DB03938,Cell Line,910544.0,Targets
Drug,DB02338,Cell Line,1295741.0,Targets
Drug,DB05351,Cell Line,1331036.0,Targets
Drug,DB00148,Cell Line,1330964.0,Targets
Drug,DB03721,Cell Line,907176.0,Targets
Drug,DB00708,Cell Line,909773.0,Targets
Drug,DB04505,Cell Line,1331035.0,Targets
Drug,DB06739,Cell Line,1298144.0,Targets
Drug,DB03605,Cell Line,753624.0,Targets
Drug,DB03562,Cell Line,753623.0,Targets
Drug,DB02228,Cell Line,946369.0,Targets
Drug,DB00450,Cell Line,724873.0,Targets
Drug,DB03062,Cell Line,724812.0,Targets
Drug,DB00805,Cell Line,908133.0,Targets
Drug,DB00466,Cell Line,1659818.0,Targets
Drug,DB02165,Cell Line,724866.0,Targets
Drug,DB03256,Cell Line,1503364.0,Targets
Drug,DB02229,Cell Line,753581.0,Targets
Drug,DB01178,Cell Line,1290814.0,Targets
Drug,DB03015,Cell Line,1327769.0,Targets
Drug,DB00954,Cell Line,908462.0,Targets
Drug,DB06868,Cell Line,907060.0,Targets
Drug,DB01422,Cell Line,1240181.0,Targets
Drug,DB01422,Cell Line,909262.0,Targets
Drug,DB04426,Cell Line,908156.0,Targets
Drug,DB01610,Cell Line,1659929.0,Targets
Drug,DB00906,Cell Line,909699.0,Targets
Drug,DB05282,Cell Line,909716.0,Targets
Drug,DB00795,Cell Line,1290795.0,Targets
Drug,DB05868,Cell Line,1298531.0,Targets
Drug,DB05351,Cell Line,753552.0,Targets
Drug,DB00327,Cell Line,688023.0,Targets
Drug,DB02229,Pathway,R-MMU-446343,Has_Target_In
Drug,DB03223,Pathway,R-MMU-3295583,Has_Target_In
Drug,DB00544,Pathway,R-HSA-9619665,Has_Target_In
Drug,DB01991,Pathway,hsa04024,Has_Target_In
Drug,DB00466,Pathway,hsa03008,Has_Target_In
Drug,DB00519,Pathway,R-RNO-201451,Has_Target_In
Drug,DB00940,Pathway,hsa04020,Has_Target_In
Drug,DB00900,Pathway,hsa04330,Has_Target_In
Drug,DB02895,Pathway,hsa04142,Has_Target_In
Drug,DB01169,Pathway,R-HSA-4720475,Has_Target_In
Drug,DB01715,Pathway,hsa04962,Has_Target_In
Drug,DB01178,Pathway,hsa04115,Has_Target_In
Drug,DB04426,Pathway,hsa00780,Has_Target_In
Drug,DB00954,Pathway,R-MMU-5357956,Has_Target_In
Drug,DB04024,Pathway,R-BTA-74217,Has_Target_In
Drug,DB01879,Pathway,R-RNO-1489509,Has_Target_In
Drug,DB05282,Pathway,R-HSA-9673218,Has_Target_In
Drug,DB00566,Pathway,hsa00260,Has_Target_In
Drug,DB00544,Pathway,R-HSA-9673218,Has_Target_In
Drug,DB01929,Pathway,hsa00250,Has_Target_In
Drug,DB06451,Pathway,R-RNO-376176,Has_Target_In
Drug,DB05351,Pathway,hsa01212,Has_Target_In
Drug,DB00805,Pathway,R-MMU-141444,Has_Target_In
Drug,DB00708,Pathway,R-RNO-5578775,Has_Target_In
Drug,DB02297,Pathway,R-MMU-156588,Has_Target_In
Drug,DB00808,Pathway,hsa04962,Has_Target_In
Drug,DB03062,Pathway,hsa04922,Has_Target_In
Drug,DB00466,Pathway,R-MMU-4419969,Has_Target_In
Drug,DB03502,Pathway,R-HSA-69541,Has_Target_In
Drug,DB03966,Pathway,hsa04151,Has_Target_In
Drug,DB01593,Pathway,hsa00250,Has_Target_In
Drug,DB04068,Pathway,R-HSA-3359473,Has_Target_In
Drug,DB04285,Pathway,R-HSA-381183,Has_Target_In
Drug,DB03871,Pathway,R-BTA-4551638,Has_Target_In
Drug,DB06468,Pathway,hsa04350,Has_Target_In
Drug,DB06090,Pathway,hsa00260,Has_Target_In
Drug,DB01879,Pathway,hsa04360,Has_Target_In
Drug,DB00450,Pathway,R-HSA-983231,Has_Target_In
Drug,DB04736,Pathway,R-BTA-69541,Has_Target_In
Drug,DB03502,Pathway,hsa04611,Has_Target_In
Drug,DB05403,Pathway,R-BTA-3214847,Has_Target_In
Drug,DB04285,Pathway,R-BTA-400206,Has_Target_In
Drug,DB02147,Pathway,hsa04218,Has_Target_In
Drug,DB03949,Pathway,R-MMU-156588,Has_Target_In
Drug,DB01929,Pathway,R-MMU-194313,Has_Target_In
Drug,DB01852,Pathway,R-HSA-379716,Has_Target_In
Drug,DB03062,Pathway,R-HSA-1362409,Has_Target_In
Drug,DB01432,Pathway,R-RNO-71032,Has_Target_In
Drug,DB01593,Pathway,R-BTA-879518,Has_Target_In
Drug,DB03223,Pathway,hsa04142,Has_Target_In
Drug,DB03268,Pathway,R-MMU-194313,Has_Target_In
Drug,DB02228,Pathway,R-RNO-211981,Has_Target_In
Drug,DB00544,Pathway,R-MMU-9020958,Has_Target_In
Drug,DB01879,Pathway,hsa00780,Has_Target_In
Drug,DB01991,Pathway,hsa00500,Has_Target_In
Drug,DB03949,Pathway,hsa00020,Has_Target_In
Drug,DB01593,Pathway,R-MMU-4419969,Has_Target_In
Drug,DB06468,Pathway,R-MMU-3371453,Has_Target_In
Drug,DB03284,Pathway,R-BTA-4551638,Has_Target_In
Drug,DB02338,Pathway,R-HSA-164378,Has_Target_In
Drug,DB05383,Pathway,hsa04960,Has_Target_In
Drug,DB00566,Pathway,R-RNO-6794361,Has_Target_In
Drug,DB05282,Pathway,R-MMU-3000178,Has_Target_In
Drug,DB03192,Pathway,R-HSA-111471,Has_Target_In
Drug,DB03095,Pathway,hsa03013,Has_Target_In
Drug,DB00544,Pathway,hsa00010,Has_Target_In
Drug,DB00148,Pathway,R-RNO-418597,Has_Target_In
Drug,DB04505,Pathway,hsa04210,Has_Target_In
Drug,DB06751,Pathway,hsa04020,Has_Target_In
Drug,DB03015,Pathway,hsa04540,Has_Target_In
Drug,DB02024,Pathway,R-MMU-3295583,Has_Target_In
Drug,DB03095,Pathway,hsa04360,Has_Target_In
Drug,DB03053,Pathway,R-RNO-418346,Has_Target_In
Drug,DB06868,Pathway,R-HSA-163680,Has_Target_In
Drug,DB03932,Pathway,R-MMU-9615017,Has_Target_In
Drug,DB04505,Pathway,hsa04350,Has_Target_In
Drug,DB01422,Pathway,R-MMU-444257,Has_Target_In
Drug,DB04272,Pathway,R-RNO-6785631,Has_Target_In
Drug,DB03693,Pathway,R-HSA-9693928,Has_Target_In
Drug,DB02229,Pathway,R-HSA-432030,Has_Target_In
Drug,DB03949,Pathway,R-HSA-110056,Has_Target_In
Drug,DB06868,Pathway,R-RNO-6794361,Has_Target_In
Drug,DB00148,Pathway,R-MMU-1483248,Has_Target_In
Drug,DB00708,Pathway,hsa04020,Has_Target_In
Drug,DB00940,Pathway,hsa00350,Has_Target_In
Compound,CHEMBL105521,Protein,O75530,Targets
Compound,CHEMBL107574,Protein,P53621,Targets
Compound,CHEMBL1076624,Protein,P29400,Targets
Compound,CHEMBL1078074,Protein,Q13616,Targets
Compound,CHEMBL1017,Protein,O95886,Targets
Compound,CHEMBL10770,Protein,Q96AP0,Targets
Compound,CHEMBL103785,Protein,Q9HA90,Targets
Compound,CHEMBL102032,Protein,Q9NUB4,Targets
Compound,CHEMBL100702,Protein,Q6P387,Targets
Compound,CHEMBL105521,Protein,O43286,Targets
Compound,CHEMBL1079872,Protein,A6NKQ9,Targets
Compound,CHEMBL101383,Protein,Q9BY08,Targets
Compound,CHEMBL1079107,Protein,O94805,Targets
Compound,CHEMBL1081535,Protein,P52798,Targets
Compound,CHEMBL104322,Protein,Q6RI45,Targets
Compound,CHEMBL105521,Protein,Q9NY25,Targets
Compound,CHEMBL101469,Protein,O95886,Targets
Compound,CHEMBL102311,Protein,Q9Y4X0,Targets
Compound,CHEMBL105693,Protein,P08217,Targets
Compound,CHEMBL104273,Protein,Q8N687,Targets
Compound,CHEMBL1076464,Protein,Q9H2X0,Targets
Compound,CHEMBL101207,Protein,Q8NBA8,Targets
Compound,CHEMBL106562,Protein,P17540,Targets
Compound,CHEMBL107786,Protein,Q96Q07,Targets
Compound,CHEMBL102979,Protein,Q19T08,Targets
Compound,CHEMBL107533,Protein,P29373,Targets
Compound,CHEMBL100702,Protein,P54819,Targets
Compound,CHEMBL104410,Protein,O95561,Targets
Compound,CHEMBL10202,Protein,Q8IYT2,Targets
Compound,CHEMBL101579,Protein,Q9H6F5,Targets
Compound,CHEMBL1080369,Protein,P51857,Targets
Compound,CHEMBL104557,Protein,Q9Y294,Targets
Compound,CHEMBL1076695,Protein,Q14011,Targets
Compound,CHEMBL105199,Protein,Q8NI51,Targets
Compound,CHEMBL101726,Protein,Q8N1L4,Targets
Compound,CHEMBL107862,Protein,Q9NZ63,Targets
Compound,CHEMBL101469,Protein,Q96Q07,Targets
Compound,CHEMBL107486,Protein,O60832,Targets
Compound,CHEMBL1078933,Protein,P47895,Targets
Compound,CHEMBL1079418,Protein,P59910,Targets
Compound,CHEMBL105044,Protein,Q8NI51,Targets
Compound,CHEMBL101775,Protein,Q96PC3,Targets
Compound,CHEMBL105199,Protein,Q8N687,Targets
Compound,CHEMBL104557,Protein,P27708,Targets
Compound,CHEMBL100413,Protein,A4FU69,Targets
Compound,CHEMBL107486,Protein,Q9Y294,Targets
Compound,CHEMBL1080411,Protein,Q96AZ1,Targets
Compound,CHEMBL107391,Protein,Q8IVL8,Targets
Compound,CHEMBL107291,Protein,Q8IW93,Targets
Compound,CHEMBL101165,Protein,Q13155,Targets
Compound,CHEMBL103001,Protein,P25774,Targets
Compound,CHEMBL1080394,Protein,A6NKQ9,Targets
Compound,CHEMBL1080304,Protein,P32320,Targets
Compound,CHEMBL102270,Protein,P63172,Targets
Compound,CHEMBL102270,Protein,Q8NHQ1,Targets
Compound,CHEMBL104273,Protein,P59910,Targets
Compound,CHEMBL104322,Protein,Q8NHQ1,Targets
Compound,CHEMBL1081476,Protein,O43169,Targets
Compound,CHEMBL105521,Protein,Q9Y4X0,Targets
Compound,CHEMBL101165,Protein,Q68DC2,Targets
Compound,CHEMBL105622,Protein,B7Z1M9,Targets
Compound,CHEMBL1080723,Protein,P02458,Targets
Compound,CHEMBL1077985,Protein,Q15825,Targets
Compound,CHEMBL102270,Protein,P29373,Targets
Compound,CHEMBL103785,Protein,O43572,Targets
Compound,CHEMBL1080411,Protein,Q4KMG0,Targets
Compound,CHEMBL107503,Protein,O43572,Targets
Compound,CHEMBL105177,Protein,O43707,Targets
Compound,CHEMBL1078081,Protein,P0DMC3,Targets
Compound,CHEMBL100835,Protein,Q9BZB8,Targets
Compound,CHEMBL101207,Protein,Q8NC06,Targets
Compound,CHEMBL100413,Protein,Q5T4W7,Targets
Compound,CHEMBL103782,Protein,Q7L190,Targets
Compound,CHEMBL1020,Protein,A6NHY2,Targets
Compound,CHEMBL104410,Protein,P32320,Targets
Compound,CHEMBL1078074,Protein,Q9UGN4,Targets
Compound,CHEMBL101207,Protein,Q96PC3,Targets
Compound,CHEMBL105199,Protein,Q9NXR7,Targets
Compound,CHEMBL10770,Protein,O75190,Targets
Compound,CHEMBL1078933,Protein,P48061,Targets
Compound,CHEMBL1080874,Protein,A7MBM2,Targets
Compound,CHEMBL104156,Protein,Q9Y4X3,Targets
Compound,CHEMBL102311,Protein,Q68DC2,Targets
Compound,CHEMBL101721,Protein,A6NC57,Targets
Compound,CHEMBL104156,Protein,P49753,Targets
Tissue,SIDM00763,Disease,H02179,Has
Tissue,SIDM00296,Disease,H00286,Has
Tissue,CL:0000312,Disease,Orphanet:3219,Has
Tissue,UBERON:0001245,Disease,MONDO:0060724,Has
Tissue,SIDM00475,Disease,MONDO:0014741,Has
Tissue,UBERON:0001923,Disease,H00813,Has
Tissue,SIDM00884,Disease,H00593,Has
Tissue,UBERON:0001904,Disease,MONDO:0060533,Has
Tissue,SIDM00047,Disease,H02092,Has
Tissue,CL:0002246,Disease,MONDO:0018559,Has
Tissue,SIDM00698,Disease,Orphanet:124,Has
Tissue,SIDM00051,Disease,Orphanet:31043,Has
Tissue,UBERON:0002873,Disease,H02284,Has
Tissue,SIDM01060,Disease,Orphanet:786,Has
Tissue,SIDM01141,Disease,MONDO:0007806,Has
Tissue,SIDM00292,Disease,H01973,Has
Tissue,SIDM00662,Disease,H02117,Has
Tissue,SIDM00126,Disease,Orphanet:572,Has
Tissue,SIDM00425,Disease,Orphanet:573,Has
Tissue,SIDM00150,Disease,H00787,Has
Tissue,UBERON:0001679,Disease,H02109,Has
Tissue,SIDM00425,Disease,Orphanet:1839,Has
Tissue,SIDM00416,Disease,H00409,Has
Tissue,SIDM01080,Disease,EFO:1000318,Has
Tissue,SIDM00292,Disease,H00286,Has
Tissue,SIDM00112,Disease,MONDO:0007806,Has
Tissue,UBERON:0001043,Disease,Orphanet:163717,Has
Tissue,UBERON:0002686,Disease,H00773,Has
Tissue,UBERON:0001966,Disease,H00540,Has
Tissue,SIDM00134,Disease,H02119,Has
Tissue,SIDM00506,Disease,Orphanet:397618,Has
Tissue,UBERON:0001213,Disease,H02138,Has
Tissue,UBERON:0005975,Disease,Orphanet:2141,Has
Tissue,SIDM00472,Disease,H01821,Has
Tissue,SIDM00730,Disease,Orphanet:397618,Has
Tissue,SIDM00318,Disease,H01177,Has
Tissue,SIDM01112,Disease,H00540,Has
Tissue,CL:0002214,Disease,H00265,Has
Tissue,UBERON:0000155,Disease,H02043,Has
Tissue,UBERON:0002463,Disease,Orphanet:163717,Has
Tissue,UBERON:0007188,Disease,H00467,Has
Tissue,UBERON:0001245,Disease,Orphanet:1072,Has
Tissue,UBERON:0001019,Disease,H00787,Has
Tissue,SIDM00662,Disease,EFO:0004922,Has
Tissue,CL:0000988,Disease,Orphanet:34526,Has
Tissue,UBERON:0016634,Disease,Orphanet:90636,Has
Tissue,SIDM00392,Disease,Orphanet:99936,Has
Tissue,SIDM00502,Disease,H00150,Has
Tissue,SIDM00801,Disease,Orphanet:124,Has
Tissue,SIDM00662,Disease,MONDO:0019588,Has
Tissue,UBERON:0000458,Disease,H00751,Has
Tissue,UBERON:0005294,Disease,H00751,Has
Tissue,SIDM00974,Disease,H00804,Has
Tissue,SIDM00115,Disease,H00064,Has
Tissue,UBERON:0009961,Disease,H02179,Has
Tissue,UBERON:0001723,Disease,Orphanet:573,Has
Tissue,SIDM00128,Disease,H00599,Has
Tissue,SIDM00817,Disease,H02068,Has
Tissue,UBERON:0007633,Disease,Orphanet:99000,Has
Tissue,UBERON:0002576,Disease,Orphanet:163961,Has
Tissue,SIDM00301,Disease,Orphanet:86820,Has
Tissue,UBERON:0000965,Disease,H02279,Has
Tissue,SIDM00929,Disease,H02179,Has
Tissue,UBERON:0000317,Disease,Orphanet:79408,Has
Tissue,UBERON:0008320,Disease,H01028,Has
Tissue,SIDM00889,Disease,Orphanet:98892,Has
Tissue,SIDM00529,Disease,Orphanet:175,Has
Tissue,UBERON:0002148,Disease,Orphanet:98892,Has
Tissue,UBERON:0002054,Disease,H00700,Has
Tissue,SIDM00447,Disease,Orphanet:99936,Has
Tissue,SIDM00293,Disease,H00839,Has
Tissue,UBERON:0001723,Disease,H01376,Has
Tissue,SIDM00657,Disease,Orphanet:2315,Has
Tissue,SIDM00853,Disease,Orphanet:99,Has
Tissue,UBERON:0002873,Disease,H01376,Has
Tissue,SIDM01011,Disease,H02284,Has
Tissue,SIDM00927,Disease,H02037,Has
Tissue,SIDM01025,Disease,H00700,Has
Tissue,SIDM01101,Disease,H01287,Has
Tissue,SIDM00418,Disease,H02008,Has
Tissue,UBERON:0001245,Disease,H00197,Has
Tissue,SIDM00091,Disease,Orphanet:139557,Has
Tissue,UBERON:0002743,Disease,H00813,Has
Tissue,UBERON:0001913,Disease,H00666,Has
Tissue,SIDM00348,Disease,Orphanet:654,Has
Cell Line,1298359.0,Disease,H00606,Has
Cell Line,1659818.0,Disease,MONDO:0054782,Has
Cell Line,908480.0,Disease,H01182,Has
Cell Line,907061.0,Disease,H02138,Has
Cell Line,908122.0,Disease,Orphanet:573,Has
Cell Line,1480360.0,Disease,EFO:1001036,Has
Cell Line,1480371.0,Disease,H01287,Has
Cell Line,908447.0,Disease,H00751,Has
Cell Line,1240200.0,Disease,Orphanet:1505,Has
Cell Line,1303896.0,Disease,Orphanet:137625,Has
Cell Line,906864.0,Disease,H01182,Has
Cell Line,910209.0,Disease,Orphanet:319552,Has
Cell Line,1303901.0,Disease,H00286,Has
Cell Line,1330972.0,Disease,EFO:1000938,Has
Cell Line,907073.0,Disease,H00759,Has
Cell Line,1298145.0,Disease,H01376,Has
Cell Line,687506.0,Disease,H02256,Has
Cell Line,909249.0,Disease,Orphanet:228179,Has
Cell Line,724878.0,Disease,MONDO:0014741,Has
Cell Line,1330984.0,Disease,Orphanet:1505,Has
Cell Line,949157.0,Disease,Orphanet:34526,Has
Cell Line,907043.0,Disease,Orphanet:2268,Has
Cell Line,949165.0,Disease,H01309,Has
Cell Line,907789.0,Disease,H02284,Has
Cell Line,907298.0,Disease,MONDO:0007631,Has
Cell Line,907046.0,Disease,H00070,Has
Cell Line,1330985.0,Disease,EFO:0003105,Has
Cell Line,1240151.0,Disease,H00181,Has
Cell Line,905964.0,Disease,H00773,Has
Cell Line,688015.0,Disease,Orphanet:1052,Has
Cell Line,1240205.0,Disease,Orphanet:2850,Has
Cell Line,905964.0,Disease,H01283,Has
Cell Line,908123.0,Disease,H01683,Has
Cell Line,687586.0,Disease,Orphanet:254892,Has
Cell Line,753615.0,Disease,Orphanet:163665,Has
Cell Line,910569.0,Disease,Orphanet:254892,Has
Cell Line,724872.0,Disease,Orphanet:314381,Has
Cell Line,1298146.0,Disease,H00251,Has
Cell Line,906855.0,Disease,H00813,Has
Cell Line,1240185.0,Disease,MONDO:0009669,Has
Cell Line,688001.0,Disease,H02256,Has
Cell Line,910554.0,Disease,H02068,Has
Cell Line,907290.0,Disease,H00197,Has
Cell Line,910919.0,Disease,EFO:0010658,Has
Cell Line,1330972.0,Disease,H00265,Has
Cell Line,1290812.0,Disease,H02370,Has
Cell Line,1298357.0,Disease,H00467,Has
Cell Line,907282.0,Disease,H00197,Has
Cell Line,1298352.0,Disease,H01740,Has
Cell Line,687804.0,Disease,H01376,Has
Cell Line,907319.0,Disease,Orphanet:163961,Has
Cell Line,753608.0,Disease,H00064,Has
Cell Line,949165.0,Disease,H00775,Has
Cell Line,1480371.0,Disease,H00375,Has
Cell Line,946363.0,Disease,Orphanet:2315,Has
Cell Line,724873.0,Disease,H00700,Has
Cell Line,910702.0,Disease,Orphanet:319552,Has
Cell Line,907073.0,Disease,Orphanet:175,Has
Cell Line,688031.0,Disease,H02109,Has
Cell Line,1503371.0,Disease,Orphanet:2796,Has
Cell Line,1298145.0,Disease,Orphanet:124,Has
Cell Line,946373.0,Disease,H00125,Has
Cell Line,910545.0,Disease,H00073,Has
Cell Line,1240140.0,Disease,H00466,Has
Cell Line,687506.0,Disease,H02232,Has
Cell Line,909724.0,Disease,H00681,Has
Cell Line,907046.0,Disease,Orphanet:2353,Has
Cell Line,753604.0,Disease,Orphanet:2353,Has
Cell Line,1240206.0,Disease,Orphanet:251383,Has
Cell Line,905937.0,Disease,H01028,Has
Cell Line,1480364.0,Disease,Orphanet:1253,Has
Cell Line,949168.0,Disease,Orphanet:2353,Has
Cell Line,1240224.0,Disease,Orphanet:86820,Has
Cell Line,909721.0,Disease,H00150,Has
Cell Line,925343.0,Disease,Orphanet:786,Has
Cell Line,909698.0,Disease,H02106,Has
Cell Line,1330982.0,Disease,Orphanet:79091,Has
Cell Line,910931.0,Disease,H00375,Has
Cell Line,753586.0,Disease,H01523,Has
Cell Line,906864.0,Disease,H01283,Has
Cell Line,724872.0,Disease,EFO:1000318,Has
Cell Line,905936.0,Disease,H00593,Has
Cell Line,909249.0,Disease,Orphanet:168549,Has
Cell Line,1240160.0,Disease,Orphanet:254892,Has
Cell Line,910692.0,Disease,H00947,Has
Patient,TCGA-CM-5863,Disease,H01523,Has
Patient,TCGA-F2-6880,Disease,Orphanet:139518,Has
Patient,1025,Disease,H02044,Has
Patient,TCGA-AG-3580,Disease,EFO:1001496,Has
Patient,TCGA-A6-4105,Disease,Orphanet:3329,Has
Patient,TCGA-G4-6321,Disease,Orphanet:3219,Has
Patient,1003,Disease,H02044,Has
Patient,TCGA-XK-AAJ3,Disease,Orphanet:163717,Has
Patient,TCGA-DK-A3IU,Disease,H01117,Has
Patient,TCGA-CH-5791,Disease,H00593,Has
Patient,TCGA-A3-3343,Disease,MONDO:0018559,Has
Patient,1016,Disease,H01117,Has
Patient,TCGA-KJ-A3U4,Disease,Orphanet:175,Has
Patient,TCGA-BP-4986,Disease,Orphanet:84064,Has
Patient,TCGA-HU-A4H6,Disease,Orphanet:79408,Has
Patient,TCGA-BP-4986,Disease,Orphanet:79091,Has
Patient,TCGA-CU-A0YO,Disease,H01253,Has
Patient,TCGA-CH-5753,Disease,Orphanet:34526,Has
Patient,TCGA-CN-6024,Disease,Orphanet:2796,Has
Patient,TCGA-RL-AAAS,Disease,Orphanet:1201,Has
Patient,1033,Disease,H02043,Has
Patient,TCGA-80-5611,Disease,H00507,Has
Patient,1038,Disease,H01309,Has
Patient,TCGA-EJ-7791,Disease,H00839,Has
Patient,TCGA-D1-A3JP,Disease,Orphanet:2850,Has
Patient,TCGA-AG-4008,Disease,Orphanet:79095,Has
Patient,TCGA-G2-A2ES,Disease,H00787,Has
Patient,TCGA-3G-AB0T,Disease,H00882,Has
Patient,TCGA-AA-3521,Disease,Orphanet:397618,Has
Patient,TCGA-CH-5791,Disease,MONDO:0018559,Has
Patient,TCGA-60-2712,Disease,Orphanet:572,Has
Patient,TCGA-B8-4621,Disease,Orphanet:99000,Has
Patient,TCGA-DH-5141,Disease,H02068,Has
Patient,1020,Disease,Orphanet:2020,Has
Patient,TCGA-CV-7437,Disease,H01376,Has
Patient,TCGA-BQ-7046,Disease,H00281,Has
Patient,1022,Disease,H00467,Has
Patient,TCGA-EQ-A4SO,Disease,H02008,Has
Patient,TCGA-DK-A6B2,Disease,EFO:1000938,Has
Patient,1016,Disease,Orphanet:573,Has
Patient,TCGA-FG-5962,Disease,H00701,Has
Patient,TCGA-34-2604,Disease,MONDO:0018559,Has
Patient,TCGA-D1-A2G5,Disease,H00455,Has
Patient,TCGA-60-2696,Disease,Orphanet:86820,Has
Patient,TCGA-95-7948,Disease,H02037,Has
Patient,TCGA-A8-A09E,Disease,H01368,Has
Patient,TCGA-FG-5962,Disease,H00150,Has
Patient,1053,Disease,MONDO:0000904,Has
Patient,TCGA-CV-7437,Disease,H02044,Has
Patient,TCGA-D1-A0ZO,Disease,Orphanet:163665,Has
Patient,1022,Disease,Orphanet:1052,Has
Patient,1038,Disease,Orphanet:141258,Has
Patient,TCGA-44-2661,Disease,H00197,Has
Patient,TCGA-CS-6670,Disease,Orphanet:163961,Has
Patient,TCGA-FD-A3B7,Disease,H00839,Has
Patient,TCGA-95-7948,Disease,EFO:0005140,Has
Patient,TARGET-10-PANNGL,Disease,EFO:1000938,Has
Patient,TCGA-CM-5863,Disease,Orphanet:97234,Has
Patient,TCGA-06-0209,Disease,H01671,Has
Patient,TCGA-12-0653,Disease,H00882,Has
Patient,TCGA-DW-7841,Disease,H02284,Has
Patient,TCGA-DK-A3IT,Disease,H01195,Has
Patient,TCGA-AA-3844,Disease,H01760,Has
Patient,1012,Disease,Orphanet:3261,Has
Patient,1012,Disease,MONDO:0007631,Has
Patient,TCGA-DV-5574,Disease,H00466,Has
Patient,TCGA-CQ-7068,Disease,Orphanet:79091,Has
Patient,TCGA-A3-3343,Disease,EFO:1001496,Has
Patient,TCGA-44-2661,Disease,Orphanet:139518,Has
Patient,TCGA-HZ-7920,Disease,H00932,Has
Patient,TCGA-BQ-7055,Disease,H00804,Has
Patient,1030,Disease,H00838,Has
Patient,TCGA-DK-A3IS,Disease,Orphanet:1505,Has
Patient,TCGA-MH-A857,Disease,H00507,Has
Patient,TCGA-A6-4105,Disease,H01307,Has
Patient,TCGA-B5-A0KB,Disease,Orphanet:99936,Has
Patient,TCGA-CM-5863,Disease,Orphanet:1596,Has
Patient,TCGA-D1-A102,Disease,MONDO:0009305,Has
Patient,TCGA-21-1078,Disease,Orphanet:99843,Has
Patient,TCGA-BM-6198,Disease,H00599,Has
Patient,TCGA-2L-AAQM,Disease,H00263,Has
Patient,TCGA-US-A77J,Disease,H00593,Has
Patient,1053,Disease,EFO:1001496,Has
Patient,TCGA-EJ-7791,Disease,H02330,Has
Patient,1050,Disease,H02037,Has
Patient,TCGA-DK-A3IT,Disease,H00599,Has
Patient,TCGA-AG-3580,Disease,H01250,Has
Patient,TCGA-2L-AAQM,Disease,EFO:0004922,Has
Patient,TCGA-CV-7437,Disease,H01523,Has
Patient,TCGA-BP-5009,Disease,H00466,Has
Patient,TCGA-BM-6198,Disease,H00574,Has
Patient,TCGA-DQ-7589,Disease,MONDO:0014741,Has
Patient,TCGA-FU-A3TX,Disease,H00123,Has
Patient,TCGA-BQ-5892,Disease,EFO:0003113,Has
Patient,TCGA-AA-3521,Disease,Orphanet:97234,Has
Patient,TCGA-60-2712,Disease,Orphanet:263508,Has
Patient,TCGA-DV-5568,Disease,Orphanet:681,Has
Patient,TCGA-EJ-A46H,Disease,MONDO:0000904,Has
Patient,TCGA-AG-3891,Disease,H00181,Has
Disease,H00912,Disease,H02117,Comorbid_With
Disease,MONDO:0018559,Disease,Orphanet:2268,Comorbid_With
Disease,H00599,Disease,Orphanet:2268,Comorbid_With
Disease,H00882,Disease,H01760,Comorbid_With
Disease,H00759,Disease,EFO:0005938,Comorbid_With
Disease,Orphanet:163717,Disease,Orphanet:163665,Comorbid_With
Disease,H00759,Disease,H02259,Comorbid_With
Disease,H00455,Disease,Orphanet:2315,Comorbid_With
Disease,EFO:0004922,Disease,MONDO:0012057,Comorbid_With
Disease,H00787,Disease,Orphanet:139557,Comorbid_With
Disease,H00125,Disease,H02117,Comorbid_With
Disease,Orphanet:443098,Disease,H00932,Comorbid_With
Disease,H00409,Disease,H02179,Comorbid_With
Disease,H00882,Disease,MONDO:0054782,Comorbid_With
Disease,H00530,Disease,Orphanet:3219,Comorbid_With
Disease,Orphanet:99843,Disease,Orphanet:137625,Comorbid_With
Disease,H00599,Disease,H01740,Comorbid_With
Disease,Orphanet:163721,Disease,EFO:0003113,Comorbid_With
Disease,H00666,Disease,H01182,Comorbid_With
Disease,EFO:0005140,Disease,H00980,Comorbid_With
Disease,H00517,Disease,MONDO:0012586,Comorbid_With
Disease,H00666,Disease,H00286,Comorbid_With
Disease,H00517,Disease,H02344,Comorbid_With
Disease,H02037,Disease,H00666,Comorbid_With
Disease,H00281,Disease,H02068,Comorbid_With
Disease,Orphanet:397618,Disease,MONDO:0000904,Comorbid_With
Disease,Orphanet:79095,Disease,MONDO:0007806,Comorbid_With
Disease,Orphanet:654,Disease,Orphanet:1505,Comorbid_With
Disease,H00593,Disease,H02037,Comorbid_With
Disease,Orphanet:3261,Disease,Orphanet:681,Comorbid_With
